File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Illuminator,Rubricator,Author,Commentator,Compiler,Translator,Subject name,Subject topic,Subject place,Subject temporal,Summary,Contents,Colophon,Incipit,Explicit,Motif,Bibliography,References,Provenance,Signature,General note,Physical Description,Format.extent,Format,Format.dimensions,Support,Foliation,Collation,Page layout,Writing and hands,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights holder,Rights access,Licensing (?),Rights contact,Name.repository,AltIdentifier.local,Series,Collection (physical),Undertext object(s),Overtext mss,Other version,Ms cataloger/scholar,(originator of the digitized object),Lens make | Lens model,Aperature,Camera Operator
,,discovery,"Sinai Arabic 153. Epistles and Acts : manuscript, 1151. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1r79jjb,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,Martyrdoms and Mimars,Bible. Epistles|~|Bible. Acts,,1151,,1151,,,,,,,,,Bible. Epistles of Paul--Theology,,,,,,,,,,,,,,,232 ff. ; 571.5 g,Codex,169 x 142 x 65 mm,Paper,Inside front board and inside back board have foliation that are lacking.,Inside back board and inside front board have foliation.,,,,,,,,Rubrication,Slight damage to text legibility on inside front board,text,Hagiographies|~|Martyrologies|~|Sacred works|~|Manuscripts,ara,right-to-left,Arabic,Naskh,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 153,,Sinai. Old Collection,,,http://www.loc.gov/item/00279384398-ms/ ,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 161. Epistles and Acts : manuscript [ca 12th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1mg8stm,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Bible. Epistles|~|Bible. Acts,,1100/1199,,12th c.,,,,,,,,,Bible. Epistles of Paul--Theology,,,,,,,,,,Gibson,,,"ff. 275, 276, and inside back board have parchment leaves with Greek.",,277 ff. ; 697.0 g,Codex,196 x 136 x 63 mm,Paper|~|Parchment,f. 31 written as "3",,,,,,,,,,Front and back board lacking,text,Hagiographies|~|Martyrologies|~|Sacred works|~|Manuscripts,ara|~|grc,right-to-left,Arabic|~|Greek,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 161,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871380&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 165. Epistles and Acts : manuscript, 1488. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1gq821s,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Bible. Epistles|~|Bible. Acts|~|Psalms,,1488,,1488,,,,,,,,,Bible. Epistles of Paul--Theology,,,,,,,,,,Gibson,,,,,276 ff. ; 1266.4 g,Codex,247 x 181 x 57 mm,Paper,,,,,,,,,,,,text,Hagiographies|~|Martyrologies|~|Sacred works|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 165,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891630&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 167. Pauline Epistles : manuscript, 1255. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1bz7992,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Bible. Epistles of Paul,,1255,,1255,,,,"Paul, the Apostle, Saint",,,,,Bible. Epistles of Paul--Theology,,,,,,,,,,,,,,,133 ff. ; 570.3 g,Codex,570 x 216 x 41 mm,Paper,,,,,,,,,,,,text,Sacred works|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 167,,Sinai. Old Collection,,,http://www.loc.gov/item/00279384453-ms/ ,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 177. Lectionary (Epistles) : manuscript, [ca 13th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1766jkn,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Orthodox Eastern Church. Synaxarion,,1200/1299,,13th c.,,,,,,,,,,,,,,,,,,,Gibson,,,,,305 ff. ; 1222.3 g,Codex,195 x 155 x 92 mm,Paper,f. 58 lacking,,,,,,,,,,,text,Lectionaries|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 177,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891635&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 196. Horologion and Euchologion : manuscript, [ca 13th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z13f5sxt,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Orthodox Eastern Church. Horologion. Arabic|~|Orthodox Eastern Church. Euchologion,,1742,,1742,,,,,,,,,,,,,,,,,,,Gibson,,,Three cords as bookmarks (photographed as 58r-2 with f. 58r),,103 ff. ; 234.8 g,Codex,158 x 118 x 34 mm,Paper,,,,,,,,,,Rubrication,f. 103 loose,text,Liturgical books|~|Hymnals|~|Manuscripts,ara,right-to-left,Arabic,Naskh,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 196,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891652&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 197. Horologion : manuscript, 1678. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1zp59fx,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Orthodox Eastern Church. Horologion. Arabic,,1678,,1678,,,,,,,,,,,,,,,,,,,,,,,,281 ff. ; 435.3 g,Codex,154 x 112 x 50 mm,Paper,,,,,,,,,,,ff. 1–9 resewn higher. f. 10 loose. ff. 19–20 loose bifolio. ff. 148–65 rodent damage top corner.,text,Liturgical books|~|Hymnals|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 197,,Sinai. Old Collection,,,http://www.loc.gov/item/00279384544-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 198. Horologion and Synaxarion : manuscript, 1788. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1v13847,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Orthodox Eastern Church. Horologion. Arabic|~|Orthodox Eastern Church. Synaxarion,,1788,,1788,,,,,,,,,,,,,,,,,,,Gibson,,,,,218 ff. ; 570.5 g,Codex,199 x 151 x 50 mm,Paper,,,,,,,,,,,,text,Lectionaries|~|Liturgical books|~|Hymnals|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 198,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891653&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 222. Liturgy of John Chrysostom and Liturgy of Basilios : manuscript [ca 18th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1q82hfz,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,Akolouthia,,,1700/1799,,18th c.,,,,"John Chrysostom, Saint, -407|~|Basil, Saint, Bishop of Caesarea, approximately 329-379",,,,,,,,,,,,,,,Gibson,,,,,106 ff. ; 228.3 g,Codex,152 x 111 x 26 mm,Paper,,,,,,,,,,,,text,Liturgical books|~|Manuscripts,ara|~|grc,right-to-left,Arabic|~|Greek,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 222,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003890958&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 224. Akolouthiai : manuscript [ca 15th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1kh1rmw,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1400/1499,,15th c.,,,,,,,,,,,,,,,,,,,,,,,,43 ff. ; 142.2 g,Codex,152 x 107 x 16 mm,Paper,,,,,,,,,,,,text,Liturgical books|~|Manuscripts,ara|~|grc,right-to-left,Arabic|~|Greek,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 224,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891667&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 233. Varia : manuscript, 1695. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1fr10wj,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,Orthodox Eastern Church. Synaxarion,,1695,,1695,,,,,,,,,,,,,"Book of Hours, Vigils of Nativity and Epiphany, Prayers, Kanons",,,,,,Gibson,,,,,115 ff. ; 448.4 g,Codex,208 x 158 x 24 mm,Paper,,,,,,,,,,,,text,Lectionaries|~|Liturgical books|~|Hymnals|~|Prayer|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 233,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871397&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 246. Life of St. Mary of Egypt : manuscript [ca 17th-18th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1b0085j,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,سيرة أمّنـا البارة مريم المصريّة,,,1600/1799,,17th-18th c.,,,,,,,,,,,,,,,,,,,Gibson,,,,,68 ff. ; 196.9 g,Codex,173 x 116 x 18 mm,Paper,,,,,,,,,,,,text,Saints|~|Hagiographies|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 246,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871408&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 247. Mimars[?] of John Chrysostom : manuscript [ca 12th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1669hh5,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1100/1199,,12th c.,,,,"John Chrysostom, Saint, -407",,,,,,,,,,,,,,,Gibson,,,,,257 ff. ; 922.8 g,Codex,180 x 140 x 71 mm,Paper,ff. 11 and 193 lacking,,,,,,Syriac scrap inserted at the end as f. 258 (image of f. 258v has the writing upside down).,,,,,text,Liturgical books|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 247,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871409&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 249. Martyrdom of St. Catherine : manuscript [ca 18th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z12f8rtw,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1700/1799,,18th c.,,,,,,,,,,,,,,,,,,,Gibson,,,,,14 ff. ; 48.4 g,Codex,150 x 108 x 10 mm,Paper,,,,,,,,,,,,text,Hagiographies|~|Martyrologies|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 249,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871411&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 254. Abbreviated Triodion and Chants : manuscript, 1732. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1xs6zqg,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1732,,1732,,,,,,,,,,,,,,,,,,,Gibson,,,,,46 ff. ; 265.0 g,Codex,210 x 166 x 20 mm,Paper,,,,,,,,,,,,text,Liturgical books|~|Hymnals|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 254,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003871414&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 259. Euchologion : manuscript [ca 17th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1t166z0,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,Akolouthia,Orthodox Eastern Church. Euchologion,,1600/1699,,17th c.,,,,,,,,,,,,,,,,,,,Gibson,,,,,119 ff. ; 251.5 g,Codex,157 x 115 x 27 mm,Paper,f. 5 lacking,,,,,,,,,Rubrication,ff. 1–4 rodent damage,text,Liturgical books|~|Manuscripts,ara|~|grc,right-to-left,Arabic|~|Greek,Naskh,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 259,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003891669&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 270. Patristica : manuscript [ca 17th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1p85g5s,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1625,,1625,,,,,,,,,,,,,,,,,,,,,,,,469 ff. ; 1672.9 g,Codex,215 x 171 x 84 mm,Paper,,,,,,,,,,,,text,Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 270,,Sinai. Old Collection,,,http://www.loc.gov/item/00279384660-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 272. Liturgica-Commentary : manuscript, 1100. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1jh4qf2,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1100,,1100,,,,,,,,,,,,,,,,,,,,,,,,70 ff. ; 430.2 g,Codex,216 x 149 x 42 mm,Paper,,,,,,,,,,,,text,Liturgical books|~|Sermons|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 272,,Sinai. Old Collection,,,http://www.loc.gov/item/00279384684-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
,,discovery,"Sinai Arabic 277. Five Mimars of Gregory the Theologian : manuscript, [ca 12th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,21198/z1bk2gmg,ark:/21198/z1dr3zrs,Work,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,Five Theological Orations,,,1100/1199,,12th c.,,,,"Gregory, of Nazianzus, Saint",,,,,,,,,,,,,,,,,,,,78 ff. ; 202.1 g,Codex,172 x 150 x 22 mm,Paper,,,,,,,,,,,f. 46 ripped,text,Sermons|~|Manuscripts,ara,right-to-left,Arabic,,,,,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 277,,Sinai. Old Collection,,,http://merhav.nli.org.il/primo-explore/fulldisplay?docid=NNL_ALEPH003870997&context=L&vid=NLI&search_scope=Local&tab=default_tab&lang=en_US,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, EarlyManuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 120/5.6 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros
