"File Name","Item Sequence","Visibility","Title","Thumbnail URL","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","AltTitle.other","AltTitle.uniform","Place of origin","Date.normalized","Date binding","Date.creation","Scribe","Illuminator","Rubricator","Author","Commentator","Compiler","Translator","Summary","Contents note","Colophon","Incipit","Explicit","Motif","Bibliography","References","Provenance","Signature","General note","Physical Description","Format.extent","Format","Format.dimensions","Support","Foliation","Collation","Page layout","Writing and hands","Illustrations note","Inscription","Additions","Binding note","Ink color","Features","Condition note","Type.typeOfResource","Type.genre","Language","Text direction","Writing system","Script","Script note","Rights.statementLocal","Rights contact","Name.repository","AltIdentifier.local","Series","Collection (physical)","Undertext object(s)","Overtext mss","Other version","Ms cataloger/scholar","(originator of the digitized object)","Lens make | Lens model","Aperature","Camera Operator","IIIF Manifest URL"
"","","sinai","Sinai Arabic 194. Horologion : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z14181d9","Work","","Horologion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","169 ff. ; 791.6 g","Codex","193 x 145 x 73 mm","Paper","","","","","","","","","","","Leaves worn, dark, and fragile, with a few repairs","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 194","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891650/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14181d9/manifest"
"","","sinai","Sinai Arabic 195. Horologion : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z10878n4","Work","","Horologion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","140 ff. ; 841.5 g","Codex","193 x 154 x 64 mm","Paper","ff. 78 and 91 lacking","","","","","","","","","Rubrication","All pages stained with brown wax. ff. 111–126 loose. Back board lacking. Many leaves damaged with minor loss of text at the edges.","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 195","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891651/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10878n4/manifest"
"","","sinai","Sinai Arabic 199. Horologion : manuscript, [18th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1vh6s4d","Work","","Horologion","","1701/1900","","18th c.","","","","","","","","","","","","","","","Kamil","","","","","150 ff. ; 628.5 g","Codex","225 x 165 x 39 mm","Paper","f. 3 lacking","","","","","","","","","","","text","Liturgical texts","ara","right-to-left","Arabic","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 199","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891654/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh6s4d/manifest"
"","","sinai","Sinai Arabic 205. Horologion : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1qr61d2","Work","","Horologion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","62 ff. ; 236.9 g","Codex","207 x 152 x 23 mm","Paper","","","","","","","","","","Rubrication","Only a fragment of the front cover at top remains. Back board lacking.","text","Liturgical texts","ara","right-to-left","Arabic","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 205","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871387/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr61d2/manifest"
"","","sinai","Sinai Arabic 229. Prayers, Sticherarion, and Theotokia : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1m058q3","Work","","Sticherarion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","142 ff. ; 583.1 g","Codex","187 x 137 x 55 mm","Paper","","","","","","","","","","","","text","Liturgical texts|~|Hymnals","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 229","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871394/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m058q3/manifest"
"","","sinai","Sinai Arabic 240. Canons, Troparia and Theotokia : manuscript, 1337. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1g74j2p","Work","ألحان","Troparion","","1337","","1337","","","","","","","","","Kanons, Troparia, Chants, Theotokia","","","","","","Kamil","","","","","197 ff. ; 966.9 g","Codex","188 x 153 x 75 mm","Paper","","","","","","","","","","","","text","Liturgical texts|~|Hymnals","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 240","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871403/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g74j2p/manifest"
"","","sinai","Sinai Arabic 252. Kathismata for feasts : manuscript, 1010. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1bk2gnx","Work","","Bible. Psalms|~|Psalter","","1010","","1010","","","","","","","","","","","","","","","Kamil","","","","","167 ff. ; 821.4 g","Codex","186 x 143 x 76 mm","Paper","","","","","","","","","","","","text","Liturgical texts|~|Biblical texts","ara|~|grc","right-to-left","Arabic|~|Greek","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 252","","Sinai. Old Collection","","","http://www.loc.gov/item/00279384647-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk2gnx/manifest"
"","","sinai","Sinai Arabic 260. Book of Liturgy (Euchologia) : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z16t1r1z","Work","","Euchologion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","43 ff. ; 342.8 g","Codex","206 x 133 x 34 mm","Paper","","","","","","","","","","","Rodent damage on last three folia","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 260","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891670/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t1r1z/manifest"
"","","sinai","Sinai Arabic 265. Typikon : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z132108g","Work","","Typikon","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","192 ff. ; 790.1 g","Codex","189 x 133 x 62 mm","Paper","","","","","Decorative illustration on ff. 163r and 190v. Illustrations of saint on ff. 191v, and 192r.","","","","","Rubrication|~|Illustration(s)","Only a fragment of f. 150 remains.","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 265","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871416/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz132108g/manifest"
"","","sinai","Sinai Arabic 276. Mimars by St. Gregory the Theologian : manuscript, 1223. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1z90gqw","Work","","","","1223","","1223","","","","Gregory, of Nazianzus, Saint","","","","","","","","","","","Kamil","","","","","358 ff. ; 2402.3 g","Codex","256 x 185 x 99 mm","Paper","ff. 267, 268, and 269 lacking","","","","","","","","","","Some folio numbers extremely faint","text","Theological works|~|Mimars","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 276","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003870996/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z90gqw/manifest"
"","","sinai","Sinai Arabic 295. Commentary on the Gospel of St. John by St. John Chrysostom : manuscript, [12th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1th9r01","Work","","","","1101/1300","","12th c.","","","","John Chrysostom, Saint, -407","","","","","","","","","","","Kamil","","","","","99 ff. ; 309.8 g","Codex","208 x 143 x 26 mm","Paper","","","","","","","","","","","Front and back boards lacking","text","Theological works|~|Commentaries","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 295","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871003/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 120/5.6 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1th9r01/manifest"
"","","sinai","Sinai Arabic 367. Sayings of St. Dorotheus. Different Mimars : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1pr908p","Work","","","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","175 ff. ; 675.7 g","Codex","207 x 144 x 48 mm","Paper","","","","","","","","","","","Front and back boards lacking","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 367","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871026/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pr908p/manifest"
"","","sinai","Sinai Arabic 408. Menologion for the month of Ab : manuscript, 1258. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1k087nm","Work","","Menologion","","1258","","1258","","","","","","","","","Menologion for the mont of Ab (August), beginning on the 7th with the martyrdom of St. Dometius and ending on the 31st with a Mimar by St. Germanus Archbishop of Constantinople on the restoration of Our Lady's Sanctuary","","","","","","Kamil","","","","","165 ff. ; 3296.2 g","Codex","373 x 270 x 73 mm","Paper","","","","","","","","","","","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 408","","Sinai. Old Collection","","","http://www.loc.gov/item/00279389980-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k087nm/manifest"
"","","sinai","Sinai Arabic 409. Menologion for the month of Ab : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1fb6678","Work","","Menologion","","1201/1300","","13th c.","","","","","","","","","Menologion written by Eusebius for the month of Ab, beginning on the 4th with the martyrdom of the Seven Saints of Ephesus and ending on the 31st by the Mimar of St. Germanus","","","","","","Kamil","","","","","204 ff. ; 2764.7 g","Codex","322 x 235 x 70 mm","Paper","","","","","","","","","","","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 409","","Sinai. Old Collection","","","http://www.loc.gov/item/00279388471-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb6678/manifest"
"","","sinai","Sinai Arabic 411. Lives of Saints and Martyrdoms : manuscript, 1287. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z19k5fkf","Work","","","","1287","","1287","","","","","","","","","Life of St. Pachomius ; Chronology of Israel from Moses to Christ ; Martyrdom of St. Basiliscus ; Apophthegmata ; Epistle of Anba Macarius, Bishop of Mt. Sinai ; Part of Prayer to Our Lady. Miracles of St. John Metropolitan of Edessa ; Story of St. Epimachus of Alexandria ; Miracles of St. Eustratius","","","","","","Kamil","","","","","209 ff. ; 1044.1 g","Codex","192 x 155 x 74 mm","Paper","","","","","","","","","","","Loose quires","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 411","","Sinai. Old Collection","","","http://www.loc.gov/item/00279388446-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k5fkf/manifest"
"","","sinai","Sinai Arabic 419. Synaxarium for the whole year : manuscript, 1307. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z15t4pt8","Work","","Synaxarion","","1307","","1307","","","","","","","","","","","","","","","Kamil","","","","","313 ff. ; 2146.5 g","Codex","276 x 196 x 80 mm","Paper","","","","","","","","","","","Front board lacking","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 419","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871423/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t4pt8/manifest"
"","","sinai","Sinai Arabic 420. Synaxarium for the whole year : manuscript, 1288. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1223z2t","Work","","Synaxarion","","1288","","1288","","","","","","","","","Followed by a list of seventy Disciples","","","","","","Kamil","","","","","194 ff. ; 2242.1 g","Codex","305 x 234 x 88 mm","Paper","","","","","","","","","","","2/3 of front board split and lacking. Spine torn at the bottom.","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 420","","Sinai. Old Collection","","","http://www.loc.gov/item/00279390854-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1223z2t/manifest"
"","","sinai","Sinai Arabic 441. Mimars, Lives of Saints, and Varia : manuscript, 1196. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1x93fkh","Work","","","","1196","","1196","","","","","","","","","","","","","","","Kamil","","","","","324 ff. ; 1656.0 g","Codex","241 x 191 x 84 mm","Paper","","","","","","","","","","","Broken in places. Some folia loose. Tight between ff. 238–39.","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 441","","Sinai. Old Collection","","","http://www.loc.gov/item/00279390982-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x93fkh/manifest"
"","","sinai","Sinai Arabic 454. Varia : manuscript, 1241. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1sj2pw7","Work","","","","1241","","1241","","","","","","","","","Antiochos: Pandektes, Athanasins: 138 Problem, Bios of Scetis: Mimars, Commentary on the Creed [?], The Epistle of Jesus to King Abgar","","","","","","Kamil","","","","","67 ff. ; 574.1 g","Codex","253 x 185 x 49 mm","Paper","","","","","","","Multiple inscriptions on last folio (recto and verso)","","","","","text","Theological works|~|Apophthegmata","ara|~|grc","right-to-left","Arabic|~|Greek","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 454","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003890983/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj2pw7/manifest"
